hour,day_of_week,month,zone,weather,is_holiday,temperature_c,demand
11,1,3,Zone_D,clear,0,18.0,130.2
6,1,11,Zone_B,clear,0,10.5,185.2
22,3,3,Zone_B,rain,0,27.0,44.4
6,4,11,Zone_B,rain,0,20.2,191.6
9,5,11,Zone_B,clear,0,8.0,162.3
15,2,7,Zone_D,fog,0,23.0,6.9
7,5,8,Zone_A,clear,1,19.1,115.9
8,3,11,Zone_B,fog,0,15.2,144.1
8,2,2,Zone_A,clear,0,16.7,183.9
1,1,5,Zone_D,snow,0,25.8,93.7
12,6,7,Zone_A,clear,0,25.7,78.1
12,4,8,Zone_B,fog,0,31.0,95.2
22,1,10,Zone_B,clear,0,9.8,86.0
22,6,3,Zone_A,clear,0,17.0,3.9
3,4,6,Zone_D,clear,0,13.5,173.5
23,6,9,Zone_C,rain,0,28.3,53.4
11,5,4,Zone_A,clear,0,12.3,87.1
16,5,6,Zone_D,clear,0,26.4,5.2
1,5,4,Zone_B,clear,0,25.1,83.9
12,0,5,Zone_D,clear,0,20.3,145.6
17,5,3,Zone_D,rain,0,36.8,0.0
14,4,4,Zone_C,clear,0,30.9,58.8
7,4,3,Zone_D,clear,0,40.7,192.1
14,5,4,Zone_C,clear,0,9.1,43.5
0,1,6,Zone_C,fog,0,27.4,91.4
19,5,2,Zone_A,clear,0,21.6,16.7
9,5,12,Zone_B,clear,0,26.2,134.3
11,3,10,Zone_D,clear,0,30.9,142.3
4,6,1,Zone_D,clear,1,30.2,128.3
8,3,8,Zone_A,clear,0,19.3,188.8
22,6,3,Zone_B,rain,0,45.2,45.4
7,2,4,Zone_C,clear,0,13.2,196.4
15,0,4,Zone_A,clear,0,28.1,55.8
13,4,4,Zone_A,clear,0,21.5,100.4
12,2,8,Zone_B,clear,0,32.5,95.7
22,5,4,Zone_D,fog,0,35.0,13.9
20,4,3,Zone_D,snow,0,15.5,0.0
12,4,12,Zone_D,clear,0,18.4,91.2
4,0,6,Zone_C,clear,0,21.5,182.1
15,0,2,Zone_C,snow,0,15.0,12.2
10,6,10,Zone_B,clear,1,9.3,97.4
21,2,12,Zone_A,snow,0,2.7,2.6
4,3,9,Zone_C,clear,0,29.3,198.1
12,4,5,Zone_C,clear,0,-1.1,106.3
10,1,7,Zone_D,fog,1,24.6,75.7
18,2,1,Zone_D,snow,0,24.5,0.0
2,4,2,Zone_D,clear,0,11.2,132.7
14,6,3,Zone_A,rain,0,19.6,23.4
6,0,4,Zone_C,clear,0,29.8,199.1
6,5,10,Zone_C,snow,0,28.5,119.8
5,0,3,Zone_B,rain,0,18.8,180.9
2,0,2,Zone_D,clear,0,12.7,132.0
12,0,6,Zone_D,clear,0,31.9,110.7
6,5,1,Zone_B,fog,0,18.5,126.5
4,3,8,Zone_D,fog,0,14.6,164.2
22,3,1,Zone_D,clear,0,18.4,70.8
17,4,10,Zone_C,clear,0,22.6,26.0
21,4,2,Zone_A,clear,0,15.8,65.7
7,2,3,Zone_B,clear,1,14.4,171.6
16,0,4,Zone_B,clear,0,22.9,35.5
19,6,5,Zone_B,clear,0,13.9,28.6
0,0,4,Zone_A,snow,0,24.0,86.5
13,5,6,Zone_B,snow,0,35.6,42.0
16,1,3,Zone_A,clear,0,9.5,54.7
9,1,8,Zone_B,clear,0,21.6,169.7
11,0,11,Zone_C,clear,0,12.2,122.0
15,1,2,Zone_A,clear,0,29.0,41.0
13,1,9,Zone_C,snow,0,20.6,57.2
15,0,7,Zone_D,snow,0,23.8,32.7
7,3,8,Zone_D,fog,0,27.2,153.9
22,3,6,Zone_D,clear,0,24.8,69.7
9,6,5,Zone_C,clear,0,17.1,119.8
16,4,12,Zone_B,clear,0,20.6,58.0
17,3,5,Zone_A,clear,0,8.4,30.6
19,0,12,Zone_D,clear,0,30.9,49.7
15,6,7,Zone_A,clear,0,13.4,43.5
16,1,4,Zone_B,clear,0,19.5,54.8
15,0,1,Zone_B,rain,0,25.2,29.9
18,2,6,Zone_A,snow,0,26.5,2.0
23,6,5,Zone_B,rain,0,26.1,58.9
23,1,7,Zone_A,clear,0,31.1,79.7
7,0,1,Zone_D,rain,0,20.1,190.8
5,6,7,Zone_C,clear,0,1.2,161.0
5,4,11,Zone_D,rain,0,21.6,190.3
20,4,10,Zone_B,clear,0,21.8,35.8
8,1,2,Zone_D,snow,0,19.7,134.3
3,3,7,Zone_D,rain,0,26.2,160.1
11,4,10,Zone_C,clear,0,16.6,118.4
11,5,11,Zone_C,rain,0,31.3,89.9
22,2,2,Zone_D,clear,0,30.3,79.3
16,5,3,Zone_D,snow,0,4.8,0.0
14,5,7,Zone_D,rain,0,32.2,18.4
8,6,2,Zone_A,clear,0,28.1,139.5
6,5,4,Zone_A,clear,0,18.8,158.0
9,1,9,Zone_A,clear,0,25.3,155.0
15,2,6,Zone_B,clear,0,12.9,59.2
11,1,11,Zone_D,snow,0,16.7,101.4
6,3,8,Zone_C,clear,0,23.5,189.4
17,0,11,Zone_D,fog,0,14.6,11.4
14,5,9,Zone_C,rain,0,20.5,32.8
5,1,12,Zone_C,rain,0,19.5,163.4
11,0,9,Zone_D,clear,0,15.4,133.6
10,1,7,Zone_D,snow,1,15.1,70.2
19,6,11,Zone_D,clear,0,12.6,0.0
2,3,10,Zone_B,clear,0,15.2,139.5
1,2,2,Zone_B,clear,0,21.9,114.4
5,0,12,Zone_B,rain,0,24.1,185.6
23,2,11,Zone_A,snow,0,28.4,41.1
21,1,11,Zone_A,rain,0,20.2,29.0
4,6,6,Zone_D,clear,0,21.1,134.8
17,5,8,Zone_A,rain,0,24.1,9.7
15,1,12,Zone_D,clear,0,28.0,71.6
7,3,4,Zone_C,clear,0,6.3,173.6
19,1,9,Zone_C,rain,0,27.9,0.0
21,3,8,Zone_B,snow,0,26.7,1.0
10,1,1,Zone_C,clear,0,30.6,157.7
9,5,8,Zone_A,clear,0,23.7,133.6
23,2,9,Zone_B,clear,0,41.0,80.8
11,1,12,Zone_C,clear,0,19.1,152.2
20,0,1,Zone_B,clear,1,15.2,42.8
5,4,12,Zone_C,clear,0,35.8,208.2
19,0,9,Zone_D,clear,0,23.0,33.4
4,6,1,Zone_D,fog,0,16.0,127.7
22,0,10,Zone_D,fog,0,26.8,24.6
8,3,7,Zone_A,fog,0,34.2,168.6
15,1,2,Zone_B,rain,0,32.3,32.1
21,2,4,Zone_C,fog,0,29.2,39.3
13,6,8,Zone_D,clear,0,21.4,57.8
21,1,8,Zone_B,clear,0,20.5,69.2
7,4,10,Zone_A,clear,0,38.4,210.7
19,1,7,Zone_B,rain,0,32.1,26.5
18,4,4,Zone_D,clear,0,19.3,27.7
13,4,4,Zone_B,clear,0,24.0,80.2
6,0,6,Zone_A,snow,0,25.8,151.1
4,4,10,Zone_C,rain,0,19.1,157.8
17,4,5,Zone_B,rain,0,24.9,1.4
1,5,9,Zone_B,snow,0,21.9,55.5
10,6,5,Zone_D,clear,0,21.4,110.3
21,6,6,Zone_A,clear,0,28.7,9.6
7,2,8,Zone_D,clear,0,26.7,171.9
0,5,10,Zone_C,clear,0,28.2,82.3
21,3,4,Zone_B,snow,0,34.5,9.7
11,1,10,Zone_B,clear,0,24.4,128.3
1,2,10,Zone_D,clear,0,37.7,115.0
17,3,2,Zone_D,clear,1,27.6,3.3
6,0,2,Zone_A,clear,0,35.4,186.4
16,2,11,Zone_B,fog,0,41.5,5.8
21,2,10,Zone_B,clear,0,20.0,45.4
22,0,5,Zone_A,clear,0,29.2,77.0
13,4,2,Zone_D,clear,0,26.0,78.6
23,0,2,Zone_A,snow,0,27.4,64.0
6,1,4,Zone_B,clear,0,17.3,207.2
21,0,7,Zone_B,clear,0,29.2,45.6
2,6,1,Zone_A,rain,0,14.9,106.3
5,2,5,Zone_B,fog,0,20.2,172.6
19,6,3,Zone_C,clear,0,27.1,0.0
1,6,3,Zone_A,rain,0,32.2,91.7
16,0,8,Zone_D,rain,0,28.4,15.2
11,1,12,Zone_A,rain,0,35.8,123.8
11,6,4,Zone_B,clear,1,18.8,61.9
16,4,11,Zone_C,clear,0,25.3,25.2
9,4,12,Zone_B,clear,0,7.1,168.6
2,3,6,Zone_B,snow,0,21.1,122.1
19,5,10,Zone_B,clear,0,19.6,10.0
17,3,1,Zone_C,rain,0,17.4,29.3
12,1,2,Zone_C,rain,0,24.5,76.6
11,3,8,Zone_D,rain,0,13.6,121.3
16,4,6,Zone_C,clear,0,23.4,36.7
3,6,8,Zone_D,snow,0,-1.5,114.3
22,6,7,Zone_A,fog,0,17.1,3.3
9,5,6,Zone_B,clear,1,29.7,111.9
10,4,3,Zone_B,snow,0,24.1,107.6
5,6,5,Zone_A,clear,0,33.2,158.6
5,3,7,Zone_B,rain,0,27.8,175.6
8,0,4,Zone_B,clear,0,20.9,182.4
14,4,6,Zone_A,snow,0,4.4,46.1
1,6,1,Zone_A,snow,0,18.1,46.2
3,3,2,Zone_A,clear,0,23.6,159.1
4,3,8,Zone_C,clear,0,26.4,171.4
16,6,6,Zone_B,rain,0,18.1,0.0
7,6,10,Zone_B,snow,0,12.6,104.0
7,1,6,Zone_D,clear,0,17.4,159.4
21,1,8,Zone_A,clear,0,14.5,65.9
11,4,8,Zone_A,clear,0,25.8,134.4
20,2,1,Zone_C,fog,0,14.2,19.8
7,3,9,Zone_A,clear,0,26.3,189.5
18,6,4,Zone_B,clear,1,25.7,0.0
2,0,2,Zone_A,clear,0,19.9,151.7
17,2,3,Zone_B,fog,0,24.1,15.8
20,3,7,Zone_D,clear,0,26.3,20.4
18,2,9,Zone_C,snow,0,33.3,0.0
18,3,7,Zone_D,fog,0,26.9,8.8
14,3,12,Zone_C,rain,0,31.6,64.5
5,2,1,Zone_C,fog,0,14.7,142.6
15,1,6,Zone_D,clear,0,11.8,47.4
7,3,6,Zone_B,clear,0,20.3,184.1
15,4,5,Zone_B,clear,0,21.4,10.3
17,2,1,Zone_A,clear,1,31.8,0.0
19,5,5,Zone_D,fog,0,24.6,0.0
15,1,5,Zone_D,clear,0,23.6,59.1
10,0,11,Zone_A,rain,0,25.2,148.1
6,6,8,Zone_C,rain,0,9.1,123.3
16,3,5,Zone_D,rain,0,16.0,22.3
16,5,5,Zone_A,snow,0,4.2,0.0
11,3,9,Zone_D,clear,0,16.6,121.2
12,5,6,Zone_B,fog,0,13.5,40.7
9,4,9,Zone_B,clear,0,18.9,156.4
6,1,12,Zone_A,rain,0,17.0,173.0
13,3,10,Zone_A,fog,0,23.5,74.8
22,6,11,Zone_A,clear,0,20.4,28.8
0,5,9,Zone_B,clear,0,22.7,65.4
16,1,4,Zone_D,rain,0,30.6,35.1
3,6,12,Zone_B,clear,0,28.5,134.0
20,3,3,Zone_D,clear,0,15.3,33.2
4,5,7,Zone_A,snow,0,15.9,116.0
19,0,4,Zone_A,clear,0,12.1,40.6
23,5,6,Zone_C,clear,0,26.2,63.2
22,4,6,Zone_B,rain,1,10.3,13.3
6,0,8,Zone_C,clear,0,23.1,196.0
9,6,9,Zone_B,clear,0,15.8,124.3
16,0,7,Zone_B,clear,0,20.3,44.6
6,5,6,Zone_B,clear,0,28.7,150.6
0,2,1,Zone_A,clear,0,20.6,106.3
6,0,4,Zone_C,rain,0,26.0,147.4
23,4,2,Zone_C,snow,0,27.3,64.6
10,4,6,Zone_A,clear,0,20.4,142.8
8,5,2,Zone_B,clear,0,20.4,157.2
11,3,5,Zone_A,clear,0,18.3,127.7
2,5,7,Zone_A,rain,0,27.2,83.3
3,0,6,Zone_D,clear,0,0.8,189.2
3,6,4,Zone_A,clear,0,30.6,130.7
12,1,5,Zone_C,clear,0,15.1,105.5
22,2,6,Zone_C,rain,0,17.8,59.8
18,5,8,Zone_A,clear,0,29.6,0.0
9,2,10,Zone_A,clear,0,45.1,167.7
4,2,11,Zone_C,fog,0,26.0,151.3
6,4,4,Zone_A,clear,0,48.6,197.7
23,4,6,Zone_C,clear,0,15.3,83.6
15,3,9,Zone_C,clear,1,25.3,6.8
0,0,9,Zone_C,clear,0,21.7,107.5
11,4,9,Zone_B,fog,0,23.3,92.5
1,2,4,Zone_D,clear,0,18.5,146.7
6,4,7,Zone_C,rain,0,46.4,190.3
10,5,11,Zone_C,clear,0,35.7,134.5
12,0,12,Zone_A,clear,0,21.0,107.5
1,4,6,Zone_D,rain,0,27.2,120.1
6,5,4,Zone_C,snow,0,16.3,113.7
14,0,10,Zone_C,rain,1,22.2,19.8
10,3,8,Zone_B,clear,0,27.3,159.5
1,4,7,Zone_D,snow,0,22.5,95.1
6,0,12,Zone_A,clear,0,12.4,193.3
3,5,9,Zone_D,clear,0,36.1,119.4
10,5,9,Zone_A,clear,0,25.1,120.7
1,0,6,Zone_C,snow,0,14.2,101.9
15,5,6,Zone_C,clear,0,23.6,25.9
6,6,9,Zone_D,clear,0,18.0,147.8
12,1,12,Zone_C,clear,0,31.6,101.8
4,3,8,Zone_B,fog,0,22.9,165.7
16,4,8,Zone_D,clear,0,22.3,36.3
20,1,12,Zone_C,clear,0,13.3,73.9
11,4,6,Zone_C,clear,0,19.0,113.4
18,2,3,Zone_C,snow,0,22.9,0.0
6,2,12,Zone_A,clear,0,18.1,193.2
5,0,2,Zone_C,clear,0,10.2,190.5
7,1,10,Zone_A,clear,0,30.8,206.1
12,6,4,Zone_D,rain,0,16.7,73.4
4,0,5,Zone_C,clear,0,18.8,167.6
1,0,2,Zone_A,fog,0,19.3,99.2
8,6,9,Zone_B,clear,0,18.1,165.5
10,0,6,Zone_B,rain,0,8.5,128.6
23,2,11,Zone_B,clear,0,30.1,105.1
5,6,12,Zone_C,clear,0,23.2,162.3
6,5,1,Zone_C,rain,0,9.2,152.2
6,0,3,Zone_B,rain,0,26.6,169.1
18,6,1,Zone_C,clear,0,24.0,0.0
5,6,4,Zone_B,clear,0,14.7,150.3
10,5,9,Zone_B,fog,0,18.1,91.2
10,6,11,Zone_B,clear,0,12.3,101.4
6,5,4,Zone_C,clear,0,12.4,160.7
1,6,7,Zone_D,fog,0,32.3,61.1
18,0,8,Zone_A,clear,0,-0.3,23.1
3,0,10,Zone_D,fog,0,20.4,128.4
5,0,8,Zone_C,clear,0,12.5,212.3
16,1,9,Zone_C,clear,0,18.4,46.3
4,4,12,Zone_C,clear,0,23.6,182.9
6,1,1,Zone_B,clear,0,14.1,184.3
8,3,12,Zone_A,clear,0,10.4,179.5
0,5,7,Zone_C,clear,0,29.2,91.4
0,1,5,Zone_B,snow,0,13.3,76.9
18,6,9,Zone_A,fog,0,20.7,0.0
5,5,5,Zone_A,rain,0,13.4,128.5
17,6,2,Zone_C,clear,0,27.3,2.5
9,5,5,Zone_D,clear,0,21.0,131.2
10,5,9,Zone_B,rain,0,20.1,118.0
0,3,1,Zone_A,snow,0,15.6,67.4
0,2,7,Zone_D,rain,0,34.3,106.0
12,6,3,Zone_C,clear,0,16.4,81.3
4,4,10,Zone_C,clear,0,13.9,162.7
19,0,4,Zone_A,clear,0,29.9,35.4
0,3,4,Zone_B,fog,0,33.9,87.4
19,2,12,Zone_A,clear,1,30.5,14.3
2,4,10,Zone_D,clear,0,25.8,136.7
17,6,2,Zone_B,rain,0,30.9,0.0
8,3,3,Zone_D,fog,0,4.6,178.3
13,2,3,Zone_A,clear,0,18.8,109.2
16,0,12,Zone_C,clear,1,30.0,24.6
22,2,7,Zone_A,clear,0,30.0,78.8
13,2,10,Zone_C,clear,0,17.3,89.2
3,0,11,Zone_D,clear,0,21.6,163.0
4,5,8,Zone_C,fog,0,30.1,123.0
20,5,8,Zone_B,clear,0,32.2,20.8
16,3,9,Zone_D,clear,0,38.4,31.2
21,2,2,Zone_B,clear,1,21.6,10.2
1,0,10,Zone_A,clear,0,25.1,116.1
22,3,8,Zone_C,clear,0,12.8,80.2
21,0,12,Zone_C,clear,0,26.7,48.2
4,1,6,Zone_C,clear,0,5.3,161.8
3,6,4,Zone_D,rain,0,23.9,142.2
3,3,4,Zone_B,rain,0,13.9,139.4
5,1,9,Zone_B,clear,0,22.8,194.6
19,5,12,Zone_A,clear,0,33.8,1.5
20,6,4,Zone_C,clear,0,20.3,5.7
12,2,2,Zone_A,clear,0,16.7,97.9
21,6,5,Zone_D,clear,0,5.4,6.1
4,6,2,Zone_D,clear,0,29.0,144.2
22,2,5,Zone_D,rain,0,20.7,56.4
22,2,7,Zone_A,rain,0,21.0,45.7
6,3,2,Zone_B,clear,0,25.6,179.0
19,6,9,Zone_C,clear,0,28.2,13.6
0,4,1,Zone_C,clear,0,29.7,121.2
13,3,10,Zone_D,rain,0,18.7,72.5
23,3,11,Zone_C,snow,0,26.1,46.5
3,4,9,Zone_B,clear,0,19.5,171.4
16,3,4,Zone_C,rain,0,34.8,26.8
20,5,3,Zone_C,clear,0,25.9,19.1
13,1,10,Zone_A,clear,0,28.6,98.6
15,4,3,Zone_B,clear,0,10.8,43.0
13,4,9,Zone_C,rain,0,22.0,66.2
15,6,11,Zone_C,clear,0,4.8,8.1
23,1,7,Zone_B,snow,0,30.2,58.1
19,4,2,Zone_B,clear,0,10.2,44.2
7,6,3,Zone_D,clear,0,17.3,147.5
23,4,1,Zone_C,clear,0,21.3,76.6
2,1,5,Zone_A,clear,0,25.7,170.3
18,0,5,Zone_D,clear,0,5.3,11.1
0,0,9,Zone_D,clear,0,19.7,111.4
1,5,10,Zone_C,rain,0,25.3,79.0
14,0,3,Zone_B,clear,0,37.5,71.0
21,1,12,Zone_C,clear,0,25.9,59.9
9,2,6,Zone_B,clear,0,36.3,172.5
17,3,9,Zone_B,snow,0,32.2,8.7
21,6,3,Zone_C,fog,0,24.7,7.0
13,4,7,Zone_B,fog,1,32.6,27.8
16,6,2,Zone_A,fog,0,16.5,0.0
12,1,6,Zone_D,clear,0,20.7,85.1
0,3,11,Zone_D,fog,0,15.0,102.9
4,1,7,Zone_B,snow,0,9.7,133.5
12,4,8,Zone_C,fog,0,10.9,84.0
13,2,2,Zone_D,clear,0,28.7,92.0
23,1,1,Zone_B,fog,0,22.6,72.2
2,3,8,Zone_C,clear,0,20.8,139.6
14,5,7,Zone_C,clear,0,13.3,39.1
18,3,8,Zone_D,clear,0,6.3,32.2
16,4,3,Zone_B,clear,0,31.2,26.9
2,6,7,Zone_B,fog,0,27.8,125.8
15,5,12,Zone_A,snow,0,26.1,0.0
13,0,7,Zone_D,clear,0,32.6,112.3
11,4,4,Zone_D,clear,0,16.9,109.3
11,5,11,Zone_A,rain,0,29.3,95.5
10,5,9,Zone_C,snow,0,23.4,101.9
16,4,5,Zone_D,fog,0,22.7,4.2
7,6,8,Zone_D,snow,0,20.1,91.6
16,0,10,Zone_C,rain,0,21.3,31.7
20,2,5,Zone_C,fog,0,7.1,15.0
22,1,2,Zone_D,clear,0,26.9,62.3
19,3,2,Zone_A,clear,0,33.7,22.4
10,1,10,Zone_C,clear,0,27.8,147.3
1,1,5,Zone_A,clear,0,16.1,140.2
9,3,12,Zone_C,clear,0,11.5,161.6
9,0,4,Zone_B,clear,0,20.1,192.5
10,3,12,Zone_C,clear,0,6.4,150.9
5,6,9,Zone_D,clear,0,23.3,156.2
3,0,5,Zone_B,clear,0,24.4,153.7
23,0,2,Zone_D,rain,0,14.7,67.6
11,4,7,Zone_D,clear,0,23.8,130.7
10,6,9,Zone_D,clear,0,26.6,111.0
22,2,1,Zone_B,clear,0,20.1,70.0
22,5,11,Zone_D,rain,0,38.3,24.3
12,4,6,Zone_A,clear,0,14.3,91.2
4,2,8,Zone_A,snow,0,22.0,148.9
5,0,3,Zone_D,clear,0,9.4,190.6
0,5,4,Zone_A,clear,0,13.6,70.4
5,5,4,Zone_D,clear,0,23.4,165.4
17,4,12,Zone_A,clear,0,31.9,34.3
21,1,11,Zone_D,clear,0,15.7,40.8
8,3,6,Zone_C,rain,0,19.0,166.8
23,3,9,Zone_A,clear,0,25.6,95.3
14,3,9,Zone_D,rain,0,27.6,54.0
7,2,9,Zone_B,clear,0,22.5,200.2
18,3,8,Zone_D,clear,0,27.5,39.6
23,2,12,Zone_D,clear,0,17.2,77.0
15,2,6,Zone_D,clear,0,11.3,32.0
5,6,3,Zone_B,clear,0,-3.4,175.5
5,5,6,Zone_A,rain,0,22.0,133.1
21,2,6,Zone_D,clear,0,28.0,77.1
2,1,4,Zone_B,snow,0,19.3,127.2
9,5,10,Zone_A,clear,0,25.1,129.3
0,0,4,Zone_D,rain,0,17.4,94.8
13,1,7,Zone_C,clear,0,22.4,87.6
3,0,2,Zone_D,clear,0,14.2,176.1
11,1,2,Zone_B,clear,0,37.4,128.8
5,2,11,Zone_D,clear,0,21.2,195.9
10,0,9,Zone_C,clear,0,18.9,129.4
11,5,4,Zone_D,rain,0,11.4,114.2
9,3,3,Zone_D,clear,0,17.7,175.1
17,1,12,Zone_C,clear,1,23.6,0.0
6,0,2,Zone_D,clear,0,27.7,205.3
6,3,8,Zone_A,clear,0,26.6,164.0
10,4,1,Zone_B,rain,0,28.6,143.7
3,6,1,Zone_B,rain,0,24.8,129.7
19,2,5,Zone_B,clear,0,24.3,30.3
0,1,8,Zone_B,clear,0,21.4,112.1
12,1,10,Zone_D,clear,0,22.0,111.4
17,5,4,Zone_B,snow,0,29.9,0.0
8,5,8,Zone_B,fog,0,16.4,134.5
23,4,9,Zone_A,clear,0,10.9,81.1
23,0,1,Zone_A,clear,0,29.9,84.0
8,1,5,Zone_D,fog,1,31.0,126.4
22,1,6,Zone_B,clear,0,18.1,51.8
8,6,7,Zone_D,snow,0,34.2,121.9
9,1,10,Zone_A,snow,0,21.7,128.6
1,6,9,Zone_A,clear,0,31.9,87.9
5,6,3,Zone_C,clear,0,23.9,137.5
14,1,3,Zone_A,snow,0,30.3,40.6
2,4,8,Zone_B,clear,0,30.0,171.4
10,6,2,Zone_C,rain,0,16.2,76.6
5,2,10,Zone_D,rain,0,29.0,166.8
2,1,6,Zone_D,clear,0,28.0,177.5
23,4,5,Zone_A,clear,0,30.8,92.7
10,3,2,Zone_D,clear,0,18.2,147.4
14,6,2,Zone_B,rain,0,26.2,19.3
12,1,11,Zone_B,rain,0,16.5,111.2
19,0,1,Zone_D,clear,0,33.0,26.9
9,4,2,Zone_B,clear,0,11.2,175.1
5,0,2,Zone_A,clear,0,11.7,182.5
14,2,6,Zone_A,clear,0,31.1,67.9
17,3,2,Zone_D,rain,0,25.5,25.0
17,0,3,Zone_D,rain,0,21.0,23.1
6,6,4,Zone_A,clear,0,26.1,159.4
14,1,10,Zone_D,rain,0,27.6,57.8
17,4,3,Zone_B,clear,0,35.4,33.1
17,6,1,Zone_C,clear,0,17.2,0.0
19,3,3,Zone_D,snow,0,16.8,0.0
8,4,10,Zone_D,clear,0,25.9,176.5
23,6,9,Zone_A,clear,0,19.5,80.8
1,5,6,Zone_D,clear,0,27.5,95.8
7,6,3,Zone_B,clear,0,11.5,143.8
19,3,2,Zone_B,clear,0,31.7,29.0
1,5,12,Zone_A,clear,0,21.4,96.2
10,0,11,Zone_C,snow,0,20.0,113.6
6,2,12,Zone_B,fog,0,31.5,163.2
5,5,11,Zone_B,clear,0,27.3,136.3
9,4,9,Zone_B,clear,0,32.6,163.4
4,1,12,Zone_B,rain,0,29.1,151.0
10,4,6,Zone_A,rain,0,13.7,107.8
0,5,10,Zone_B,clear,1,23.9,79.5
1,2,12,Zone_B,clear,0,21.5,123.4
23,5,2,Zone_C,fog,0,9.1,36.1
0,0,9,Zone_C,clear,0,4.9,125.5
18,1,6,Zone_A,rain,0,17.3,26.6
1,1,10,Zone_A,clear,0,22.9,138.3
20,6,11,Zone_A,clear,0,29.0,10.3
19,0,2,Zone_A,snow,1,25.4,0.0
22,4,12,Zone_D,clear,0,33.6,71.0
20,1,7,Zone_A,clear,1,32.4,12.9
23,4,12,Zone_D,clear,0,9.0,91.0
3,4,11,Zone_C,clear,1,31.1,148.0
11,0,10,Zone_C,clear,0,27.4,129.6
21,2,10,Zone_C,clear,0,37.0,52.9
19,6,2,Zone_B,clear,0,29.9,0.0
17,2,7,Zone_D,clear,0,21.3,18.9
0,4,6,Zone_A,clear,0,21.8,102.6
0,6,7,Zone_C,clear,0,17.4,98.3
23,0,6,Zone_C,rain,0,14.1,75.0
13,2,4,Zone_B,fog,0,21.5,67.7
3,5,12,Zone_A,clear,0,18.3,136.2
4,4,1,Zone_C,clear,0,24.3,173.4
10,1,10,Zone_D,clear,0,12.7,168.1
23,1,4,Zone_B,clear,0,13.6,79.7
22,5,1,Zone_C,rain,0,16.9,6.2
12,3,6,Zone_C,clear,0,35.1,101.5
15,3,5,Zone_B,fog,0,30.8,19.2
23,3,4,Zone_D,clear,0,20.4,83.3
12,2,8,Zone_B,rain,0,18.1,88.6
23,6,2,Zone_A,clear,0,24.9,44.2
21,5,7,Zone_C,clear,0,16.7,30.2
1,1,6,Zone_D,rain,0,12.6,109.1
15,1,12,Zone_B,fog,0,12.8,41.3
5,2,5,Zone_C,clear,0,18.9,183.9
13,1,8,Zone_B,rain,0,26.5,75.3
0,1,1,Zone_D,clear,0,25.0,109.1
16,4,9,Zone_D,clear,0,26.0,42.5
10,1,9,Zone_C,clear,0,10.7,149.0
18,4,10,Zone_A,clear,1,31.2,18.8
2,3,12,Zone_B,clear,0,33.8,166.1
10,0,8,Zone_D,snow,0,18.2,98.7
4,4,12,Zone_C,clear,0,15.3,181.2
16,6,9,Zone_C,fog,0,15.8,0.0
21,5,11,Zone_D,clear,0,22.3,16.7
6,1,5,Zone_C,rain,0,20.0,167.7
9,3,12,Zone_B,clear,1,20.0,123.3
10,0,2,Zone_D,rain,0,14.7,126.7
2,0,4,Zone_A,clear,0,22.2,134.2
19,3,2,Zone_A,snow,0,38.0,0.0
9,3,2,Zone_A,clear,0,16.8,155.2
9,0,12,Zone_C,clear,1,29.1,124.5
13,0,5,Zone_D,clear,0,34.4,83.8
11,1,12,Zone_D,clear,0,12.3,126.3
14,5,1,Zone_B,snow,0,26.5,0.0
9,4,10,Zone_C,clear,0,14.7,155.0
9,4,10,Zone_B,clear,0,1.6,183.1
18,0,5,Zone_A,clear,1,13.8,0.0
0,0,1,Zone_D,fog,0,20.8,81.7
23,6,3,Zone_A,rain,0,26.0,29.0
9,5,7,Zone_A,clear,0,14.9,141.1
1,5,8,Zone_B,snow,0,9.5,69.4
16,2,11,Zone_D,clear,1,28.2,3.5
23,0,1,Zone_C,clear,0,26.0,102.0
6,4,10,Zone_A,clear,0,21.9,190.6
6,1,9,Zone_D,snow,0,31.0,142.4
19,2,6,Zone_B,clear,0,33.5,51.0
8,4,9,Zone_C,rain,1,32.4,136.4
21,1,10,Zone_B,clear,0,17.0,63.3
1,5,2,Zone_B,rain,1,28.2,31.5
13,5,2,Zone_C,clear,0,19.9,72.6
16,2,6,Zone_C,snow,0,18.8,2.8
0,2,12,Zone_D,rain,0,26.1,100.8
8,2,1,Zone_B,clear,0,18.9,172.3
19,2,2,Zone_A,clear,0,19.6,36.0
20,2,12,Zone_C,clear,0,11.6,15.2
18,2,5,Zone_C,clear,0,6.8,19.1
3,3,6,Zone_B,clear,1,21.8,131.3
7,5,12,Zone_B,fog,0,23.4,127.9
12,1,5,Zone_B,rain,0,32.6,101.2
3,4,3,Zone_C,clear,0,25.0,184.2
8,0,6,Zone_C,fog,0,20.2,156.0
8,4,9,Zone_A,clear,0,36.9,166.0
21,3,4,Zone_A,fog,0,31.6,24.9
17,3,3,Zone_C,clear,0,12.7,19.5
11,6,10,Zone_C,clear,0,17.3,108.2
9,2,7,Zone_B,clear,0,16.4,152.2
10,3,8,Zone_A,clear,0,30.5,125.8
6,4,11,Zone_D,clear,0,26.6,201.9
8,3,8,Zone_B,clear,0,19.0,199.8
5,4,10,Zone_D,fog,0,15.4,161.7
18,2,9,Zone_C,clear,0,28.0,25.6
15,2,11,Zone_C,clear,0,7.9,44.5
14,3,7,Zone_D,clear,0,22.1,75.4
